Iteration1,Iteration2,Iteration3,Iteration4,Iteration5,Iteration6
92,97,101,105,109
95,100,104,108,112
93,98,102,106,110
95,100,104,108,112
93,97,102,106,109
94,99,104,108,112
96,101,105,109,113
94,98,103,107,110
96,100,104,109,112
93,98,102,106,110
96,101,105,109,113
95,100,104,108,112
94,99,103,108,111
94,99,103,107,111
95,99,104,108,111
95,100,104,108,111
93,98,102,106,110
95,99,103,108,111
95,100,104,109,112
95,100,104,108,112
94,99,103,107,111
96,100,104,109,112
93,98,102,106,109
96,101,105,109,113
93,97,102,106,109
95,99,103,107,111
95,100,104,108,111
95,100,104,108,112
92,97,101,106,109
95,100,105,109,113
94,99,103,107,111
95,100,104,108,112
95,99,103,107,111
94,99,103,107,111
96,101,105,109,113
94,98,102,106,110
95,100,103,107,111
96,101,105,109,113
93,98,102,106,110
94,98,102,107,110
94,99,103,107,111
96,101,105,109,113
94,99,103,107,111
95,100,104,108,111
95,99,103,107,111
93,97,102,106,109
95,100,104,108,111
93,98,102,106,110
95,99,104,107,111
94,99,103,107,110
94,99,103,107,111
94,99,103,107,111
94,98,102,106,110
94,98,102,106,110
95,100,104,108,112
95,99,104,108,111
94,98,103,106,110
94,99,103,107,110
94,98,102,106,110
94,98,102,106,110
94,99,103,107,110
94,99,103,107,110
94,99,103,107,111
94,99,103,107,111
95,100,104,108,112
92,97,101,105,108
95,100,103,107,111
95,99,103,108,111
94,99,103,107,111
95,99,103,108,111
94,99,103,107,110
93,98,102,106,110
95,100,104,108,111
95,100,104,108,112
95,100,103,108,111
95,100,103,108,111
95,100,104,108,112
95,100,104,108,112
94,98,102,106,110
95,99,103,107,111
96,100,104,108,111
96,101,105,109,112
95,100,104,108,112
96,100,104,108,112
96,100,104,108,112
95,99,103,107,111
97,102,106,110,113
97,101,105,109,113
96,101,105,109,113
96,101,105,109,112
98,102,106,110,114
97,102,106,110,113
98,102,106,111,114
97,101,105,109,113
97,102,106,110,113
98,102,106,111,114
97,102,106,110,114
97,102,106,110,114
97,101,105,109,113
98,102,107,111,114
99,104,108,112,115
101,105,109,113,117
100,104,108,112,115
99,104,108,112,116
101,105,109,113,117
100,104,109,113,116
100,104,108,113,116
102,106,110,114,118
103,107,111,115,119
100,105,109,113,117
102,107,111,115,119
102,107,111,115,118
103,107,111,115,119
103,108,112,116,120
105,110,114,118,122
105,109,113,117,121
104,109,113,117,121
105,109,113,118,121
107,111,115,119,123
106,110,114,118,122
107,112,116,120,123
106,111,115,119,123
108,112,116,120,124
108,113,117,121,125
109,113,117,121,125
109,114,117,122,125
111,116,119,123,127
111,115,119,123,127
111,115,119,123,127
112,116,120,124,128
112,116,121,125,129
114,118,122,126,130
113,117,121,125,129
115,119,123,127,131
117,121,125,129,133
115,119,123,127,131
117,121,125,129,133
119,123,127,131,134
117,121,125,130,133
117,122,126,130,134
119,123,127,131,135
120,125,129,133,137
122,126,130,134,138
120,125,129,133,137
123,127,131,135,139
123,128,132,136,140
122,126,130,134,138
125,129,133,137,140
124,128,132,137,140
125,129,133,137,141
124,128,132,136,140
126,130,134,138,142
125,130,133,137,142
127,132,136,140,143
128,132,136,140,144
128,132,136,140,144
128,133,137,141,144
129,133,137,141,145
129,133,137,141,145
130,134,138,142,146
130,135,138,142,146
131,135,139,143,147
131,135,139,143,147
134,138,142,146,149
134,138,142,146,149
133,137,141,145,148
133,138,141,145,149
135,140,144,147,151
136,140,144,148,152
136,140,144,148,152
133,137,141,145,149
135,139,142,147,150
136,140,144,148,151
135,140,143,147,151
135,139,143,147,150
136,140,144,148,151
137,141,145,149,152
136,140,144,148,151
138,142,146,149,153
139,143,147,151,155
137,141,145,149,153
137,141,145,148,152
136,140,144,148,151
137,142,145,149,153
138,143,147,150,154
137,141,145,149,153
137,141,145,149,152
138,142,146,150,153
137,141,145,148,152
138,142,146,150,154
140,144,147,151,155
138,142,145,149,153
138,142,145,149,152
137,140,144,148,151
138,142,146,150,153
139,143,147,151,154
139,143,147,151,154
139,143,147,151,155
140,144,148,151,155
140,144,148,152,155
140,144,147,151,155
140,144,148,152,156
141,144,148,152,155
141,145,148,152,156
140,144,147,151,155
139,144,147,151,154
140,144,148,152,155
141,145,149,153,156
139,143,147,151,154
139,143,146,150,153
139,143,147,150,154
140,143,147,151,154
139,143,146,150,154
139,143,146,150,154
138,142,145,149,152
140,144,148,151,155
137,141,145,148,152
138,142,146,150,153
140,144,147,151,154
138,142,146,150,153
139,143,146,150,153
138,143,146,150,154
138,142,145,149,153
139,143,146,150,153
137,141,145,148,152
137,141,145,148,152
137,141,145,148,152
138,142,145,149,152
140,143,147,151,154
136,140,144,147,151
139,142,146,150,154
137,141,144,148,152
136,140,143,147,151
136,140,144,147,151
137,141,144,148,151
135,139,143,147,150
135,139,143,146,150
135,139,142,146,149
137,141,144,148,152
135,139,143,146,150
135,139,142,146,149
135,139,142,146,149
137,140,144,148,151
135,139,143,146,150
136,140,144,147,151
135,138,142,146,149
134,138,142,145,149
135,138,142,146,149
135,139,142,146,149
136,139,143,147,150
136,140,143,147,151
135,140,143,146,150
135,139,143,146,150
136,140,144,147,151
136,140,144,148,151
133,137,140,144,147
135,139,142,146,149
135,139,143,146,150
134,138,142,146,149
133,137,141,145,148
132,136,140,144,147
134,138,142,146,149
136,141,144,148,151
134,138,142,145,149
135,139,142,146,149
134,138,142,145,149
133,137,141,144,148
134,138,142,146,149
134,138,142,146,149
134,138,142,146,149
134,138,141,145,148
134,138,142,145,149
132,136,140,144,147
133,136,140,144,147
133,137,140,144,148
133,137,141,144,148
131,135,139,143,146
134,138,141,145,148
132,136,140,143,147
132,136,139,143,146
132,136,139,143,146
132,136,140,143,147
133,137,141,144,148
132,136,140,144,147
131,136,139,143,146
131,135,138,142,145
132,136,140,143,147
131,135,138,142,145
131,135,138,142,146
133,137,141,145,148
131,135,138,142,145
130,134,138,141,144
129,133,137,140,144
129,133,137,141,144
130,134,138,141,145
129,133,137,141,144
131,135,139,142,146
131,135,138,142,145
128,132,136,140,143
130,134,137,141,144
129,134,137,141,144
128,132,136,139,143
129,133,136,140,143
128,133,136,140,143
126,131,134,138,142
130,134,138,141,145
128,132,136,140,143
128,133,136,140,143
127,131,135,139,142
127,131,135,139,142
127,131,135,138,142
129,133,136,140,143
128,132,136,139,143
126,130,134,138,141
128,132,136,140,143
127,131,135,138,142
126,130,134,137,141
128,132,136,139,143
125,129,133,137,140
126,130,134,138,142
128,131,135,139,142
128,132,136,139,143
126,131,134,138,141
126,130,134,137,141
125,130,134,137,141
128,133,136,140,143
127,132,135,139,142
125,130,134,137,141
126,131,135,138,142
126,131,134,138,141
126,130,134,137,141
125,129,133,137,140
124,129,132,136,140
125,129,133,137,140
125,130,133,137,140
127,131,134,138,142
126,130,134,138,141
124,129,132,136,140
125,129,133,137,140
122,126,130,133,137
123,128,131,135,139
125,129,133,137,140
125,129,133,137,140
123,127,131,135,139
124,128,131,135,139
123,127,131,135,138
121,126,130,133,136
122,126,130,134,137
123,127,131,135,138
122,127,130,134,138
123,128,131,135,138
121,125,129,132,136
121,126,129,133,136
121,125,129,133,136
120,124,128,132,135
120,124,128,132,136
120,125,128,132,135
121,125,129,133,136
121,126,130,133,137
121,125,129,133,136
117,121,125,129,132
119,123,127,130,134
120,124,128,132,136
120,124,128,132,135
120,125,128,132,136
119,123,127,130,134
120,124,128,132,136
119,123,127,131,135
120,124,128,131,135
118,123,127,131,134
117,122,126,129,133
116,120,124,128,131
120,124,128,131,135
117,121,125,129,132
117,121,125,129,132
115,120,123,127,131
116,120,124,128,132
117,121,125,129,132
116,120,124,128,131
116,120,124,127,131
114,119,122,126,130
115,120,123,127,131
116,120,124,128,131
116,120,124,127,131
116,120,124,128,132
117,121,125,128,132
115,119,123,126,130
115,120,123,127,131
114,118,122,126,129
114,118,122,126,129
113,117,121,124,128
114,119,122,126,129
115,119,122,126,130
113,117,121,125,128
114,118,122,126,129
114,118,122,125,129
115,119,123,126,130
113,117,121,125,128
112,117,121,124,128
113,117,121,125,128
111,116,120,123,127
113,117,121,125,128
111,116,119,123,127
112,116,120,123,127
113,117,121,124,128
110,115,119,122,126
112,116,120,123,127
113,117,121,125,128
111,116,120,123,127
112,116,120,124,127
111,115,119,123,126
111,116,119,123,127
109,114,118,121,125
111,116,119,123,126
108,112,116,119,123
111,115,119,123,127
112,116,120,123,127
109,113,117,121,125
110,114,118,122,125
109,113,117,121,125
108,113,116,120,124
109,114,118,121,125
108,112,116,120,123
109,113,117,121,125
109,114,118,121,125
107,112,115,119,123
107,111,115,119,122
108,113,117,120,124
108,113,117,120,124
108,113,116,120,124
108,112,116,120,123
108,113,116,120,123
107,112,116,119,123
108,113,117,121,124
107,112,115,119,123
107,111,115,119,123
104,109,113,116,120
108,112,116,119,123
106,111,114,118,122
106,111,115,118,122
105,110,114,118,121
107,111,115,118,122
105,109,113,117,121
105,110,113,117,121
104,108,112,116,119
106,110,114,118,121
103,107,111,115,119
104,109,113,116,120
103,108,112,115,119
104,108,112,116,120
103,107,111,115,119
104,108,112,116,120
102,107,111,114,118
102,107,111,114,118
103,107,111,115,118
102,107,111,114,118
103,107,111,115,118
102,107,111,115,118
102,107,111,114,118
103,108,112,116,119
103,107,111,115,118
103,107,111,115,119
99,104,108,112,115
99,104,108,112,115
100,105,109,112,116
99,103,107,110,114
100,104,108,112,115
101,105,109,113,116
102,107,111,115,119
100,105,109,113,116
100,105,109,113,116
101,106,110,114,117
100,105,109,112,116
99,104,108,112,115
98,103,107,111,115
98,102,106,110,114
98,103,107,111,114
102,106,110,114,118
97,102,106,110,113
98,103,107,111,114
97,102,106,110,114
98,103,107,110,114
97,102,106,110,113
98,103,107,111,114
98,103,106,110,114
97,102,106,110,114
99,104,108,112,116
96,101,105,109,112
96,101,105,109,113
99,103,107,111,115
98,103,107,111,114
97,102,106,110,113
97,102,106,110,114
96,101,105,109,113
97,102,106,110,114
95,100,104,108,111
95,99,103,108,111
96,101,105,108,112
97,102,106,110,113
94,99,103,107,111
96,101,105,109,112
96,100,104,109,112
96,100,104,108,112
95,100,103,107,111
96,101,105,109,113
95,100,104,108,112
95,100,104,108,111
96,100,105,108,112
96,100,104,108,113
96,101,105,109,113
94,99,103,106,110
93,98,102,106,109
94,99,103,107,111
96,100,104,108,112
94,99,102,106,110
94,99,103,107,111
95,100,104,108,112
94,99,103,107,110
94,99,103,107,111
93,98,102,106,110
93,97,101,105,109
93,98,102,106,109
93,97,101,105,109
92,97,101,105,109
92,97,101,105,109
93,97,101,106,109
94,99,103,107,111
92,96,101,104,108
93,98,102,106,109
91,96,100,104,108
91,96,100,104,108
91,96,100,104,108
93,98,102,105,109
93,98,102,106,110
91,96,100,105,108
91,96,100,105,108
92,97,101,105,109
92,97,101,105,109
92,97,101,106,109
91,96,100,104,108
90,95,99,103,107
93,97,101,105,110
91,96,100,104,108
90,95,99,103,107
90,96,100,104,108
91,96,100,104,108
91,96,100,105,108
91,96,100,104,108
91,96,100,104,108
91,96,100,104,108
90,95,99,103,107
89,94,98,102,106
90,95,99,103,107
88,93,97,102,105
89,94,98,103,106
90,95,99,103,107
89,94,99,103,106
89,94,98,102,106
88,93,97,101,105
89,94,98,102,106
88,93,97,102,105
89,94,98,102,106
88,93,97,101,105
88,93,97,101,105
88,93,97,101,105
89,94,98,102,106
88,93,97,101,105
89,94,98,102,105
87,93,96,100,104
90,95,99,103,107
89,94,98,102,106
89,94,98,102,106
87,92,96,100,104
89,94,98,102,106
88,93,97,101,105
87,92,96,100,104
88,93,97,101,105
86,91,95,99,103
89,94,98,102,106
86,91,95,99,103
86,91,95,99,103
87,92,96,100,104
89,94,98,102,106
89,93,97,102,106
87,91,95,100,104
86,91,95,99,103
88,94,98,102,106
87,92,96,100,104
88,93,97,101,105
86,91,95,99,103
88,93,97,101,105
86,91,95,99,103
86,91,95,99,103
84,89,93,97,101
86,91,95,99,103
86,90,94,99,102
86,91,95,99,103
86,91,95,99,103
84,89,93,98,102
85,90,94,98,102
86,91,95,99,103
85,90,94,98,102
86,91,96,99,103
85,90,94,98,102
84,88,92,96,100
86,91,95,99,103
86,91,95,99,103
85,89,93,98,101
85,90,94,98,102
85,89,94,98,102
86,91,95,99,103
86,91,95,99,103
86,90,95,99,103
84,89,93,97,101
85,89,94,98,102
85,90,93,97,101
84,88,93,96,100
84,89,93,98,102
84,89,93,97,101
83,88,92,96,100
85,90,94,98,102
85,90,94,98,102
87,91,96,100,103
83,88,92,96,100
85,89,93,97,101
83,88,92,96,100
85,90,94,98,102
83,88,92,96,100
83,88,92,96,100
84,88,92,96,100
83,88,92,96,100
83,88,92,96,100
83,88,92,96,100
85,90,94,98,102
84,89,93,97,101
84,89,93,97,101
85,90,94,98,102
84,89,93,97,101
83,88,92,96,100
85,90,94,98,102
83,88,92,96,100
84,88,92,97,101
86,91,95,99,103
85,90,94,98,102
83,87,92,96,100
83,88,92,96,100
83,87,92,96,100
82,87,91,95,99
85,90,94,98,102
82,87,91,95,99
81,86,90,94,98
83,88,92,96,100
84,89,93,97,101
82,87,91,95,99
82,87,91,95,99
82,87,91,95,99
82,87,91,95,99
84,88,92,96,100
82,87,91,95,99
83,87,91,95,100
84,88,92,96,100
81,85,89,93,97
82,87,91,95,99
84,89,93,97,101
82,87,91,95,99
81,86,90,94,98
83,88,92,96,100
83,88,92,96,100
81,86,91,94,98
81,86,90,94,98
81,86,90,94,98
80,85,89,93,97
82,87,91,95,99
81,86,90,94,98
82,87,91,95,99
81,86,90,94,98
81,85,90,93,98
81,86,90,94,98
82,87,91,94,98
81,86,90,94,98
83,87,91,95,99
82,87,91,95,99
82,86,91,95,99
82,87,91,95,99
81,86,90,95,99
82,87,91,95,99
82,87,91,95,99
82,86,90,94,98
81,86,90,95,99
81,85,89,93,97
80,84,88,92,96
80,85,89,93,97
81,85,89,94,98
79,84,88,93,96
81,86,90,94,98
80,85,88,93,97
80,85,89,93,97
80,85,89,93,97
80,85,89,93,97
79,84,88,92,96
80,85,89,93,97
79,84,88,92,96
81,86,90,94,98
81,86,90,94,98
79,84,88,92,96
80,85,89,93,97
79,84,88,92,96
80,85,89,93,97
79,84,88,92,96
81,86,90,94,98
79,83,88,91,96
80,85,89,93,97
79,84,88,92,96
80,85,89,93,97
80,85,89,93,98
81,86,90,94,98
78,83,87,91,95
79,84,88,92,96
80,85,89,93,97
78,83,87,91,95
81,86,90,94,98
81,86,90,94,98
79,83,87,91,95
79,84,88,92,96
79,84,87,91,96
80,85,89,93,97
79,84,88,92,96
79,84,88,92,96
78,82,86,90,94
79,83,87,91,95
77,82,86,90,94
79,83,87,91,95
77,81,85,89,93
79,84,88,92,96
80,85,89,93,97
79,84,88,92,96
78,82,87,90,94
79,84,88,92,96
78,83,87,91,95
80,85,89,93,97
79,83,87,91,95
78,83,87,91,95
80,85,89,93,97
80,84,88,92,96
80,85,89,93,97
78,83,87,90,95
79,84,87,91,95
77,82,86,90,94
78,83,87,91,95
79,83,87,91,96
77,82,86,90,94
77,82,86,90,94
78,83,87,91,95
79,83,87,92,96
79,84,88,92,96
78,83,87,91,95
80,84,88,92,96
78,83,87,91,95
79,84,88,92,96
79,84,88,91,96
79,83,87,91,95
80,85,89,93,97
78,83,87,91,95
79,84,88,92,95
81,86,90,94,98
79,84,88,92,96
80,85,89,93,97
81,85,89,93,97
80,85,89,93,97
81,86,90,93,98
81,85,90,94,98
81,86,90,93,98
81,85,89,94,98
80,85,89,94,98
82,86,90,94,98
80,84,88,92,96
81,85,89,93,97
81,86,90,94,98
81,85,89,93,98
83,88,92,96,100
83,87,92,95,99
83,88,92,96,100
82,86,90,95,99
85,89,94,98,102
84,89,93,97,101
84,89,93,97,101
83,88,92,97,101
84,88,93,97,101
86,91,95,99,103
87,92,96,100,104
89,94,98,102,106
86,91,95,99,103
88,93,98,101,106
89,94,98,102,106
91,95,100,104,108
91,96,100,104,108
92,96,101,105,109
94,99,103,107,111
96,100,105,109,112
96,101,105,109,113
95,100,104,108,112
97,102,106,110,114
100,104,109,113,117
102,106,111,115,119
103,108,112,116,120
106,110,115,119,123
105,109,113,118,122
105,110,114,118,122
108,113,117,121,125
109,114,118,122,126
111,116,120,124,128
111,116,120,124,128
112,117,121,125,129
115,120,124,128,132
115,119,123,127,131
117,121,125,129,133
116,120,124,128,132
116,121,124,128,132
118,123,127,130,134
117,121,125,129,133
117,121,125,129,133
118,123,127,130,135
120,124,128,131,135
118,122,126,129,133
119,123,127,131,135
119,123,127,131,134
120,124,128,132,136
119,123,127,131,135
118,123,126,130,134
117,121,125,129,132
118,122,126,130,133
118,122,126,130,134
119,123,127,131,135
117,121,125,129,133
116,121,125,128,132
117,121,124,128,132
117,121,125,129,133
118,122,126,130,133
116,121,124,128,132
115,119,123,127,130
116,120,124,127,131
116,120,123,127,131
116,120,124,128,132
116,120,124,128,131
115,119,123,127,131
112,117,121,124,128
114,118,122,126,130
112,117,120,124,128
113,117,121,125,129
113,117,121,124,128
111,115,119,122,126
113,117,121,125,129
113,117,121,124,128
113,117,121,125,129
111,115,119,123,127
110,115,119,122,126
110,114,118,122,126
110,115,118,122,126
110,115,118,122,126
109,113,117,121,125
108,113,116,120,124
110,115,119,122,126
108,113,117,120,124
107,112,115,119,123
107,111,115,119,122
108,112,116,119,123
107,112,115,119,123
107,111,115,119,123
106,110,114,118,122
105,109,113,117,120
107,111,115,118,122
105,109,113,117,121
105,110,114,117,121
107,111,115,118,122
105,109,113,116,120
104,108,112,116,120
104,108,112,116,120
103,107,111,115,118
105,110,114,117,121
102,106,110,114,118
103,108,111,115,119
102,106,110,113,117
102,107,111,114,118
102,106,110,114,118
100,105,109,112,116
101,105,109,113,117
99,104,107,111,115
99,104,108,111,115
98,103,107,111,114
100,105,108,112,116
99,103,107,111,115
99,104,108,112,115
97,102,105,109,113
98,103,107,110,114
98,102,106,110,114
98,103,107,111,115
97,101,105,109,113
97,101,105,109,113
97,101,105,109,113
95,100,104,107,111
95,99,103,107,111
95,100,104,107,111
96,101,105,109,113
95,99,103,107,111
94,99,103,106,110
95,100,104,107,112
95,99,103,107,111
94,99,103,107,110
94,99,102,106,110
93,98,101,106,109
93,97,101,105,109
93,97,101,105,109
93,97,101,105,109
91,95,99,103,107
92,96,100,104,108
93,98,102,105,109
92,97,101,105,109
92,97,101,105,109
92,97,101,105,109
91,95,99,103,107
90,95,99,103,107
90,95,98,102,107
92,96,100,104,108
91,95,99,103,107
90,95,99,103,107
91,95,99,103,107
89,94,98,102,106
88,93,97,101,105
89,93,97,101,106
88,92,97,100,105
89,94,98,102,106
89,93,97,101,105
87,92,96,100,104
89,93,97,101,105
88,92,96,100,104
87,92,96,100,104
88,92,96,100,104
88,93,97,101,105
87,92,96,100,104
87,92,96,100,104
87,92,95,99,103
87,92,96,100,104
87,92,96,100,104
86,90,94,98,103
85,90,94,98,102
85,90,94,98,102
87,91,96,100,104
84,89,93,97,101
86,90,94,98,102
86,90,95,98,103
83,88,92,96,100
85,90,94,98,102
84,89,93,96,101
84,88,93,97,101
84,88,92,96,101
82,87,91,95,99
83,88,92,96,100
84,89,93,97,101
83,88,92,96,100
85,89,93,97,101
83,87,91,95,100
82,87,91,95,99
82,87,91,95,99
83,88,91,95,100
83,88,92,96,100
84,88,92,96,101
81,86,90,94,98
82,87,90,95,99
82,87,91,95,100
82,87,91,95,99
81,86,90,94,98
80,85,89,93,97
81,85,89,93,97
79,84,88,92,96
80,84,89,92,97
79,84,88,92,96
81,85,89,93,97
79,84,88,92,96
79,84,88,92,96
79,84,88,92,96
80,84,88,92,96
80,85,89,93,97
80,84,88,93,97
79,84,88,92,96
78,83,87,91,96
79,83,88,92,96
77,82,85,89,94
78,82,86,90,95
77,82,86,90,94
76,81,85,89,93
77,82,86,90,94
78,82,87,91,95
76,80,84,89,93
76,81,85,89,93
76,81,85,89,94
78,83,87,91,95
76,80,84,89,93
76,81,85,89,93
77,81,85,90,94
75,80,84,88,92
72,77,81,85,89
76,80,84,88,92
75,80,84,88,92
77,82,86,90,94
74,79,83,87,91
75,80,84,88,92
74,78,82,86,91
73,77,82,86,90
76,80,84,88,93
75,80,84,88,92
74,79,83,87,91
73,78,82,86,90
73,78,82,86,90
74,79,83,87,91
75,80,84,88,92
75,80,84,88,92
75,79,83,87,91
74,79,83,87,91
74,79,83,87,91
73,77,81,85,90
73,77,81,86,90
74,79,83,87,91
72,77,81,85,89
74,79,83,87,91
71,75,79,83,87
73,77,81,86,90
72,77,81,85,89
71,75,80,84,88
71,75,79,83,87
73,77,81,85,90
71,76,80,84,88
72,76,80,84,89
72,76,80,84,88
69,74,78,82,86
71,76,80,84,88
71,76,80,84,88
71,76,80,84,88
70,75,79,83,87
71,76,80,84,88
70,75,79,83,87
70,75,79,83,87
71,76,80,84,88
71,76,80,84,88
70,74,79,83,87
69,73,77,81,86
68,73,77,81,85
69,73,77,81,86
69,74,78,82,86
69,74,78,82,86
67,71,76,79,84
68,72,76,81,85
68,72,77,81,85
69,74,78,82,86
69,74,78,82,86
69,73,77,81,86
66,71,75,79,83
67,72,76,80,84
69,74,78,82,86
67,72,76,80,84
67,71,75,79,83
68,73,77,81,86
68,73,77,81,85
66,70,74,78,82
66,70,74,78,83
66,71,75,79,83
67,72,75,79,84
67,72,76,80,84
67,71,75,79,84
67,71,75,79,84
67,72,76,80,84
66,71,75,79,83
67,72,76,80,84
67,71,75,79,83
68,73,76,80,85
66,70,74,78,82
65,69,73,77,81
67,71,75,79,83
65,69,73,77,81
65,69,73,77,82
66,71,75,79,83
64,68,72,76,80
64,69,73,77,81
65,70,74,78,82
65,69,73,77,81
63,67,71,75,80
63,68,72,75,80
64,69,73,77,81
63,67,71,75,79
63,67,71,75,79
64,69,73,77,81
63,68,72,76,80
63,68,72,76,80
66,70,74,79,83
63,67,72,75,80
64,68,72,77,81
62,67,71,75,79
64,68,72,76,81
63,67,71,75,79
61,66,70,73,78
62,66,70,74,78
62,67,71,75,79
63,68,71,76,80
62,67,71,75,79
64,68,72,76,80
64,69,73,77,81
62,67,71,75,79
61,66,70,74,79
62,66,70,74,78
63,68,72,76,80
59,63,67,71,75
64,69,73,77,80
61,66,70,74,78
61,65,69,73,77
62,67,71,75,79
63,67,71,75,79
61,66,70,74,78
60,65,69,73,77
60,65,69,73,77
61,65,69,74,78
61,65,69,73,77
62,66,70,74,78
60,65,69,73,77
61,65,69,73,77
62,66,70,74,78
61,66,70,74,78
61,66,70,74,78
60,65,69,73,77
61,66,70,74,78
62,67,71,75,79
61,66,70,74,78
61,65,69,73,77
60,65,69,73,77
62,67,71,75,79
62,67,71,75,79
62,66,70,74,78
62,67,71,75,79
62,67,71,75,79
61,66,70,74,78
60,65,69,72,76
61,65,69,73,77
62,66,70,74,78
59,64,68,72,76
60,65,68,72,76
60,65,69,73,77
60,65,69,72,76
59,64,68,72,76
61,65,69,73,77
62,67,70,74,78
59,64,68,72,76
59,64,67,72,75
60,65,69,73,77
61,66,70,74,78
61,65,69,73,77
62,67,71,75,79
60,65,68,72,76
61,66,70,74,78
61,66,69,73,77
61,66,70,74,78
58,62,66,70,74
60,65,69,73,77
61,65,69,73,77
62,66,70,74,78
62,66,70,74,78
60,64,68,72,76
59,64,68,72,76
61,66,70,74,78
59,64,68,72,76
59,64,68,72,75
61,66,70,74,78
61,66,70,73,77
59,64,68,72,75
62,67,71,75,78
58,63,67,71,75
59,64,68,72,76
62,67,71,75,79
59,64,68,72,76
59,64,68,72,76
60,64,68,72,76
61,66,70,74,78
60,65,69,73,77
59,64,68,72,75
61,66,69,73,77
59,63,68,71,75
60,65,69,73,77
59,64,68,72,76
57,62,65,69,73
60,65,69,73,77
62,66,70,74,78
59,64,68,72,76
59,64,68,72,76
60,65,69,73,76
58,63,67,71,75
60,65,68,72,76
59,63,67,71,75
60,65,68,72,76
58,63,67,71,75
59,64,68,72,75
59,64,68,72,76
60,65,69,73,77
58,63,66,70,74
59,64,68,72,76
61,66,70,74,78
58,63,67,71,75
61,66,70,74,78
59,64,68,72,76
61,66,70,74,78
58,63,67,71,75
59,64,68,72,75
59,63,67,71,75
59,64,68,72,76
60,65,69,73,76
59,64,68,72,75
60,65,69,73,76
59,64,67,71,75
60,65,69,73,77
60,64,68,72,76
59,64,68,72,75
59,64,67,71,75
60,65,68,72,76
59,64,68,72,75
60,65,69,73,77
60,65,69,73,76
60,64,68,72,76
59,64,68,72,75
59,64,68,72,76
60,65,69,72,76
60,65,69,73,77
60,65,68,72,76
58,63,67,71,75
59,63,67,71,75
60,65,68,72,76
58,63,67,71,74
59,64,68,72,75
60,64,69,72,76
60,64,68,72,76
57,62,66,70,73
60,65,69,73,77
59,64,68,72,75
58,63,67,71,75
58,63,67,71,74
59,63,67,71,75
58,63,67,71,75
59,64,68,72,76
58,63,66,70,74
60,65,69,73,76
58,63,67,71,75
59,63,67,71,75
58,63,67,71,74
59,64,68,71,75
59,64,68,72,75
59,64,67,71,75
58,63,67,71,75
59,64,68,72,75
59,63,67,71,75
58,63,67,71,74
58,63,67,71,75
58,62,66,70,74
57,62,66,70,74
59,63,67,71,75
57,62,66,70,73
60,65,69,73,76
57,62,66,70,74
60,65,69,73,76
58,63,67,71,74
58,63,67,70,74
59,64,68,72,76
58,63,66,70,74
59,64,68,72,75
58,62,66,70,74
57,62,66,70,73
57,62,66,70,73
58,63,67,71,75
58,62,66,70,74
57,61,65,69,73
58,63,67,70,74
58,63,67,71,75
56,61,64,69,72
58,63,67,71,75
57,62,66,70,74
56,61,65,69,72
